frame,timestamp,landmark_type,body_part_id,label,confidence,landmark_id,x,y,z,x_pixel,y_pixel
28,0.23529411764705882,hand,0,Left,0.5257549285888672,2,0.3999845087528229,0.49311405420303345,-0.006866444367915392,767,532
28,0.23529411764705882,hand,0,Left,0.5257549285888672,3,0.39586037397384644,0.5038573741912842,-0.008907207287847996,760,544
28,0.23529411764705882,hand,0,Left,0.5257549285888672,4,0.39391109347343445,0.5124040842056274,-0.010609042830765247,756,553
28,0.23529411764705882,hand,0,Left,0.5257549285888672,5,0.38374626636505127,0.4842226803302765,-0.0057706027291715145,736,522
28,0.23529411764705882,hand,0,Left,0.5257549285888672,6,0.3818095326423645,0.5034456849098206,-0.008111216127872467,733,543
28,0.23529411764705882,hand,0,Left,0.5257549285888672,7,0.38770267367362976,0.5108579993247986,-0.009702026844024658,744,551
28,0.23529411764705882,hand,0,Left,0.5257549285888672,8,0.39192450046539307,0.5126988291740417,-0.010638722218573093,752,553
28,0.23529411764705882,hand,0,Left,0.5257549285888672,9,0.3817381262779236,0.48345711827278137,-0.004321955144405365,732,522
28,0.23529411764705882,hand,0,Left,0.5257549285888672,10,0.37875619530677795,0.5056869983673096,-0.006975145079195499,727,546
28,0.23529411764705882,hand,0,Left,0.5257549285888672,11,0.38612890243530273,0.5138136148452759,-0.00821839738637209,741,554
28,0.23529411764705882,hand,0,Left,0.5257549285888672,12,0.39181745052337646,0.513615608215332,-0.008907021954655647,752,554
28,0.23529411764705882,hand,0,Left,0.5257549285888672,13,0.3812606930732727,0.4839039742946625,-0.003006008919328451,732,522
28,0.23529411764705882,hand,0,Left,0.5257549285888672,14,0.37819868326187134,0.5040273666381836,-0.005240254569798708,726,544
28,0.23529411764705882,hand,0,Left,0.5257549285888672,15,0.384957879781723,0.5112912654876709,-0.005852020811289549,739,552
28,0.23529411764705882,hand,0,Left,0.5257549285888672,16,0.39089083671569824,0.5115967392921448,-0.006031978875398636,750,552
28,0.23529411764705882,hand,0,Left,0.5257549285888672,17,0.3820505440235138,0.48540785908699036,-0.0019100860226899385,733,524
28,0.23529411764705882,hand,0,Left,0.5257549285888672,18,0.3795958161354065,0.4992635250091553,-0.003165693487972021,728,539
28,0.23529411764705882,hand,0,Left,0.5257549285888672,19,0.38309168815612793,0.5057317614555359,-0.003044696757569909,735,546
28,0.23529411764705882,hand,0,Left,0.5257549285888672,20,0.3869994580745697,0.507376492023468,-0.002650042064487934,743,547
29,0.24369747899159663,hand,0,Right,0.5216718912124634,0,0.4044758081436157,0.46816134452819824,-1.5416031828863197e-07,776,505
29,0.24369747899159663,hand,0,Right,0.5216718912124634,1,0.4022734761238098,0.4831312298774719,-0.002385253319516778,772,521
29,0.24369747899159663,hand,0,Right,0.5216718912124634,2,0.3983888030052185,0.4941762387752533,-0.004829413257539272,764,533
29,0.24369747899159663,hand,0,Right,0.5216718912124634,3,0.3945372700691223,0.504611611366272,-0.007167106494307518,757,544
29,0.24369747899159663,hand,0,Right,0.5216718912124634,4,0.39333808422088623,0.5129930973052979,-0.009287174791097641,755,554
29,0.24369747899159663,hand,0,Right,0.5216718912124634,5,0.38243094086647034,0.4844059944152832,-0.004951151087880135,734,523
29,0.24369747899159663,hand,0,Right,0.5216718912124634,6,0.3790581226348877,0.5029547810554504,-0.007784962188452482,727,543
29,0.24369747899159663,hand,0,Right,0.5216718912124634,7,0.3851599097251892,0.5116278529167175,-0.00937656033784151,739,552
29,0.24369747899159663,hand,0,Right,0.5216718912124634,8,0.38994619250297546,0.5144634246826172,-0.01022164337337017,748,555
29,0.24369747899159663,hand,0,Right,0.5216718912124634,9,0.38126495480537415,0.48391297459602356,-0.004820710979402065,732,522
29,0.24369747899159663,hand,0,Right,0.5216718912124634,10,0.37854841351509094,0.5061386823654175,-0.0075847250409424305,726,546
29,0.24369747899159663,hand,0,Right,0.5216718912124634,11,0.38595911860466003,0.515392005443573,-0.008594637736678123,741,556
29,0.24369747899159663,hand,0,Right,0.5216718912124634,12,0.39101460576057434,0.5165957808494568,-0.009254785254597664,750,557
29,0.24369747899159663,hand,0,Right,0.5216718912124634,13,0.38179412484169006,0.48509830236434937,-0.004778933711349964,733,523
29,0.24369747899159663,hand,0,Right,0.5216718912124634,14,0.378805935382843,0.5057504773139954,-0.007036551367491484,727,546
29,0.24369747899159663,hand,0,Right,0.5216718912124634,15,0.3854796886444092,0.5144283175468445,-0.007222057785838842,740,555
29,0.24369747899159663,hand,0,Right,0.5216718912124634,16,0.39095354080200195,0.5161271691322327,-0.007312223315238953,750,557
29,0.24369747899159663,hand,0,Right,0.5216718912124634,17,0.3837989270687103,0.4874116778373718,-0.004795888438820839,736,526
29,0.24369747899159663,hand,0,Right,0.5216718912124634,18,0.38247761130332947,0.5041010975837708,-0.005996516440063715,734,544
29,0.24369747899159663,hand,0,Right,0.5216718912124634,19,0.3865751624107361,0.512228786945343,-0.00550476647913456,742,553
29,0.24369747899159663,hand,0,Right,0.5216718912124634,20,0.39070039987564087,0.515220046043396,-0.004971240647137165,750,556
30,0.25210084033613445,hand,0,Left,0.6114915609359741,0,0.40531566739082336,0.46737417578697205,-1.512994742824958e-07,778,504
30,0.25210084033613445,hand,0,Left,0.6114915609359741,1,0.4026191532611847,0.4823176860809326,-0.003944458905607462,773,520
30,0.25210084033613445,hand,0,Left,0.6114915609359741,2,0.39844223856925964,0.4935893714427948,-0.0066628349013626575,765,533
30,0.25210084033613445,hand,0,Left,0.6114915609359741,3,0.3944893479347229,0.5043317079544067,-0.008933725766837597,757,544
30,0.25210084033613445,hand,0,Left,0.6114915609359741,4,0.39289215207099915,0.5132254958152771,-0.010885197669267654,754,554
30,0.25210084033613445,hand,0,Left,0.6114915609359741,5,0.38264718651771545,0.48324570059776306,-0.005481276661157608,734,521
30,0.25210084033613445,hand,0,Left,0.6114915609359741,6,0.3805003762245178,0.5017969012260437,-0.008661559782922268,730,541
30,0.25210084033613445,hand,0,Left,0.6114915609359741,7,0.3862299621105194,0.5107830166816711,-0.010839873924851418,741,551
30,0.25210084033613445,hand,0,Left,0.6114915609359741,8,0.3906959295272827,0.514542818069458,-0.012061018496751785,750,555
30,0.25210084033613445,hand,0,Left,0.6114915609359741,9,0.3811793923377991,0.48277273774147034,-0.004444652236998081,731,521
30,0.25210084033613445,hand,0,Left,0.6114915609359741,10,0.3788365125656128,0.5049037933349609,-0.007764314766973257,727,545
30,0.25210084033613445,hand,0,Left,0.6114915609359741,11,0.38597381114959717,0.5142234563827515,-0.009409596212208271,741,555
30,0.25210084033613445,hand,0,Left,0.6114915609359741,12,0.3912585377693176,0.5160666704177856,-0.010383562184870243,751,557
30,0.25210084033613445,hand,0,Left,0.6114915609359741,13,0.38129711151123047,0.4838559925556183,-0.003623015945777297,732,522
30,0.25210084033613445,hand,0,Left,0.6114915609359741,14,0.3785390853881836,0.5038806200027466,-0.006329407915472984,726,544
30,0.25210084033613445,hand,0,Left,0.6114915609359741,15,0.3849477469921112,0.5128113627433777,-0.00702219782397151,739,553
30,0.25210084033613445,hand,0,Left,0.6114915609359741,16,0.39047864079475403,0.5153439044952393,-0.007287515792995691,749,556
30,0.25210084033613445,hand,0,Left,0.6114915609359741,17,0.3828853666782379,0.4860854148864746,-0.003017105394974351,735,524
30,0.25210084033613445,hand,0,Left,0.6114915609359741,18,0.3813363015651703,0.5018177628517151,-0.004546414129436016,732,541
30,0.25210084033613445,hand,0,Left,0.6114915609359741,19,0.38523003458976746,0.5100441575050354,-0.004438470583409071,739,550
30,0.25210084033613445,hand,0,Left,0.6114915609359741,20,0.38921090960502625,0.5136000514030457,-0.004087774083018303,747,554
90,0.7563025210084033,hand,0,Left,0.9523773193359375,0,0.3909066319465637,0.5190537571907043,-6.639670857566671e-08,750,560
90,0.7563025210084033,hand,0,Left,0.9523773193359375,1,0.4001239240169525,0.515455961227417,-0.006903422065079212,768,556
90,0.7563025210084033,hand,0,Left,0.9523773193359375,2,0.4069948196411133,0.5109337568283081,-0.011841687373816967,781,551
90,0.7563025210084033,hand,0,Left,0.9523773193359375,3,0.4098232090473175,0.5105592608451843,-0.01674077659845352,786,551
90,0.7563025210084033,hand,0,Left,0.9523773193359375,4,0.40828126668930054,0.5108752846717834,-0.021220337599515915,783,551
90,0.7563025210084033,hand,0,Left,0.9523773193359375,5,0.4053941071033478,0.47789666056632996,-0.008346409536898136,778,516
90,0.7563025210084033,hand,0,Left,0.9523773193359375,6,0.40323561429977417,0.4643039405345917,-0.0168174859136343,774,501
90,0.7563025210084033,hand,0,Left,0.9523773193359375,7,0.3983643054962158,0.4763389229774475,-0.02189813368022442,764,514
90,0.7563025210084033,hand,0,Left,0.9523773193359375,8,0.39568156003952026,0.49023985862731934,-0.023884618654847145,759,529
90,0.7563025210084033,hand,0,Left,0.9523773193359375,9,0.3968144953250885,0.47414132952690125,-0.0076832580380141735,761,512
90,0.7563025210084033,hand,0,Left,0.9523773193359375,10,0.3925497233867645,0.4702715277671814,-0.016354074701666832,753,507
90,0.7563025210084033,hand,0,Left,0.9523773193359375,11,0.38990381360054016,0.48899203538894653,-0.019418781623244286,748,528
90,0.7563025210084033,hand,0,Left,0.9523773193359375,12,0.3900083899497986,0.5042612552642822,-0.019544143229722977,748,544
90,0.7563025210084033,hand,0,Left,0.9523773193359375,13,0.3890215754508972,0.47438809275627136,-0.007963009178638458,746,512
90,0.7563025210084033,hand,0,Left,0.9523773193359375,14,0.3843596875667572,0.48137837648391724,-0.01553434506058693,737,519
90,0.7563025210084033,hand,0,Left,0.9523773193359375,15,0.38538429141044617,0.4991605877876282,-0.016365433111786842,739,539
90,0.7563025210084033,hand,0,Left,0.9523773193359375,16,0.3880111575126648,0.5120869874954224,-0.014786616899073124,744,553
90,0.7563025210084033,hand,0,Left,0.9523773193359375,17,0.38277095556259155,0.4769403338432312,-0.00886492058634758,734,515
90,0.7563025210084033,hand,0,Left,0.9523773193359375,18,0.379917711019516,0.48198989033699036,-0.013342407532036304,729,520
90,0.7563025210084033,hand,0,Left,0.9523773193359375,19,0.3815418779850006,0.4955343008041382,-0.013119576498866081,732,535
90,0.7563025210084033,hand,0,Left,0.9523773193359375,20,0.38449931144714355,0.5056414008140564,-0.011451384983956814,738,546
91,0.7647058823529411,hand,0,Left,0.9307632446289062,0,0.38754189014434814,0.5159173011779785,-6.913847272471685e-08,744,557
91,0.7647058823529411,hand,0,Left,0.9307632446289062,1,0.3971410393714905,0.5092792510986328,-0.004710686393082142,762,550
91,0.7647058823529411,hand,0,Left,0.9307632446289062,2,0.40347832441329956,0.5027140974998474,-0.008290354162454605,774,542
91,0.7647058823529411,hand,0,Left,0.9307632446289062,3,0.40612730383872986,0.50147545337677,-0.01215529628098011,779,541
91,0.7647058823529411,hand,0,Left,0.9307632446289062,4,0.4047364890575409,0.5012381076812744,-0.015612182207405567,777,541
91,0.7647058823529411,hand,0,Left,0.9307632446289062,5,0.40224260091781616,0.47466379404067993,-0.005184952635318041,772,512
91,0.7647058823529411,hand,0,Left,0.9307632446289062,6,0.40224379301071167,0.4645673930644989,-0.01230133231729269,772,501
91,0.7647058823529411,hand,0,Left,0.9307632446289062,7,0.39842790365219116,0.4778593182563782,-0.016791431233286858,764,516
91,0.7647058823529411,hand,0,Left,0.9307632446289062,8,0.39583685994148254,0.4918109178543091,-0.018439067527651787,760,531
91,0.7647058823529411,hand,0,Left,0.9307632446289062,9,0.3948070704936981,0.47189775109291077,-0.005136741790920496,758,509
91,0.7647058823529411,hand,0,Left,0.9307632446289062,10,0.3930872082710266,0.4689546525478363,-0.01230570301413536,754,506
91,0.7647058823529411,hand,0,Left,0.9307632446289062,11,0.39094510674476624,0.4867602586746216,-0.015121838077902794,750,525
91,0.7647058823529411,hand,0,Left,0.9307632446289062,12,0.390413373708725,0.5017908811569214,-0.015215706080198288,749,541
91,0.7647058823529411,hand,0,Left,0.9307632446289062,13,0.38805457949638367,0.47254684567451477,-0.005865522660315037,745,510
91,0.7647058823529411,hand,0,Left,0.9307632446289062,14,0.38524362444877625,0.4808887839317322,-0.012034749612212181,739,519
91,0.7647058823529411,hand,0,Left,0.9307632446289062,15,0.3862592577934265,0.49778518080711365,-0.013051282614469528,741,537
91,0.7647058823529411,hand,0,Left,0.9307632446289062,16,0.3880116045475006,0.5103428363800049,-0.01174533274024725,744,551
91,0.7647058823529411,hand,0,Left,0.9307632446289062,17,0.3825952112674713,0.47521933913230896,-0.007055460941046476,734,513
91,0.7647058823529411,hand,0,Left,0.9307632446289062,18,0.38098376989364624,0.4819846749305725,-0.010203753598034382,731,520
91,0.7647058823529411,hand,0,Left,0.9307632446289062,19,0.3825463652610779,0.4944847822189331,-0.009844870306551456,734,534
91,0.7647058823529411,hand,0,Left,0.9307632446289062,20,0.38475117087364197,0.5040100812911987,-0.008271550759673119,738,544
92,0.773109243697479,hand,0,Left,0.9141504764556885,0,0.3903883099555969,0.5154075026512146,-5.9538628249811154e-08,749,556
92,0.773109243697479,hand,0,Left,0.9141504764556885,1,0.3989924490451813,0.5105369091033936,-0.006228520069271326,766,551
92,0.773109243697479,hand,0,Left,0.9141504764556885,2,0.4041948616504669,0.5052186846733093,-0.010885520838201046,776,545
92,0.773109243697479,hand,0,Left,0.9141504764556885,3,0.404837429523468,0.5057908296585083,-0.015525026246905327,777,546
92,0.773109243697479,hand,0,Left,0.9141504764556885,4,0.402018666267395,0.5074608325958252,-0.019823014736175537,771,548
92,0.773109243697479,hand,0,Left,0.9141504764556885,5,0.4023720622062683,0.47427985072135925,-0.007775900419801474,772,512
92,0.773109243697479,hand,0,Left,0.9141504764556885,6,0.4010120630264282,0.46440789103507996,-0.015102891251444817,769,501
92,0.773109243697479,hand,0,Left,0.9141504764556885,7,0.3971567749977112,0.4767039716243744,-0.019826678559184074,762,514
92,0.773109243697479,hand,0,Left,0.9141504764556885,8,0.3950471878051758,0.4903152883052826,-0.021803081035614014,758,529
92,0.773109243697479,hand,0,Left,0.9141504764556885,9,0.394203782081604,0.471967875957489,-0.007217013277113438,756,509
92,0.773109243697479,hand,0,Left,0.9141504764556885,10,0.3905695974826813,0.473019003868103,-0.014733838848769665,749,510
92,0.773109243697479,hand,0,Left,0.9141504764556885,11,0.38941898941993713,0.4915767312049866,-0.01781233213841915,747,530
92,0.773109243697479,hand,0,Left,0.9141504764556885,12,0.39040452241897583,0.5067098140716553,-0.01832161471247673,749,547
92,0.773109243697479,hand,0,Left,0.9141504764556885,13,0.3870464563369751,0.4735613763332367,-0.007412858307361603,743,511
92,0.773109243697479,hand,0,Left,0.9141504764556885,14,0.38357093930244446,0.4811975955963135,-0.013800683431327343,736,519
92,0.773109243697479,hand,0,Left,0.9141504764556885,15,0.3854507505893707,0.4976373016834259,-0.014753716066479683,740,537
92,0.773109243697479,hand,0,Left,0.9141504764556885,16,0.38820019364356995,0.51041179895401,-0.01362632866948843,745,551
92,0.773109243697479,hand,0,Left,0.9141504764556885,17,0.38146865367889404,0.4768248200416565,-0.008182007819414139,732,514
92,0.773109243697479,hand,0,Left,0.9141504764556885,18,0.3797101676464081,0.48236775398254395,-0.011703982017934322,729,520
92,0.773109243697479,hand,0,Left,0.9141504764556885,19,0.38168877363204956,0.49430131912231445,-0.011389764957129955,732,533
92,0.773109243697479,hand,0,Left,0.9141504764556885,20,0.38449040055274963,0.50356525182724,-0.0099242078140378,738,543
93,0.7815126050420168,hand,0,Left,0.8737084865570068,0,0.38698017597198486,0.5135205984115601,-7.028798876262954e-08,743,554
93,0.7815126050420168,hand,0,Left,0.8737084865570068,1,0.39659327268600464,0.5056107044219971,-0.003922068513929844,761,546
93,0.7815126050420168,hand,0,Left,0.8737084865570068,2,0.40311259031295776,0.49718379974365234,-0.006925187539309263,773,536
93,0.7815126050420168,hand,0,Left,0.8737084865570068,3,0.40750935673713684,0.4935551583766937,-0.01014451403170824,782,533
93,0.7815126050420168,hand,0,Left,0.8737084865570068,4,0.4086558520793915,0.4909980893135071,-0.01286729983985424,784,530
93,0.7815126050420168,hand,0,Left,0.8737084865570068,5,0.4010562598705292,0.47329267859458923,-0.004954489413648844,770,511
93,0.7815126050420168,hand,0,Left,0.8737084865570068,6,0.40162304043769836,0.46398690342903137,-0.011448737233877182,771,501
93,0.7815126050420168,hand,0,Left,0.8737084865570068,7,0.3986304998397827,0.4774947762489319,-0.015513822436332703,765,515
93,0.7815126050420168,hand,0,Left,0.8737084865570068,8,0.3964174687862396,0.49074551463127136,-0.017044173553586006,761,530
93,0.7815126050420168,hand,0,Left,0.8737084865570068,9,0.39385172724723816,0.4707774221897125,-0.004948525223881006,756,508
93,0.7815126050420168,hand,0,Left,0.8737084865570068,10,0.39234840869903564,0.4696323573589325,-0.011162349954247475,753,507
93,0.7815126050420168,hand,0,Left,0.8737084865570068,11,0.3911992013454437,0.4871070683002472,-0.013418585062026978,751,526
93,0.7815126050420168,hand,0,Left,0.8737084865570068,12,0.39107856154441833,0.5007032752037048,-0.013518770225346088,750,540
93,0.7815126050420168,hand,0,Left,0.8737084865570068,13,0.38744547963142395,0.4717565178871155,-0.005584625527262688,743,509
93,0.7815126050420168,hand,0,Left,0.8737084865570068,14,0.3849979043006897,0.48025840520858765,-0.011014682240784168,739,518
93,0.7815126050420168,hand,0,Left,0.8737084865570068,15,0.3862866461277008,0.4962511658668518,-0.011514326557517052,741,535
93,0.7815126050420168,hand,0,Left,0.8737084865570068,16,0.3879792392253876,0.5073814392089844,-0.010252679698169231,744,547
93,0.7815126050420168,hand,0,Left,0.8737084865570068,17,0.38246992230415344,0.4748073220252991,-0.006600277032703161,734,512
93,0.7815126050420168,hand,0,Left,0.8737084865570068,18,0.3812718093395233,0.48263710737228394,-0.00949330348521471,732,521
93,0.7815126050420168,hand,0,Left,0.8737084865570068,19,0.3829609751701355,0.4948875308036804,-0.008989470079541206,735,534
93,0.7815126050420168,hand,0,Left,0.8737084865570068,20,0.38494250178337097,0.5036165714263916,-0.007481609936803579,739,543
94,0.7899159663865546,hand,0,Left,0.8961677551269531,0,0.386873722076416,0.5141687989234924,-6.623388770776728e-08,742,555
94,0.7899159663865546,hand,0,Left,0.8961677551269531,1,0.3966098427772522,0.5069241523742676,-0.004268275108188391,761,547
94,0.7899159663865546,hand,0,Left,0.8961677551269531,2,0.4026893973350525,0.4994380474090576,-0.007415144704282284,773,539
94,0.7899159663865546,hand,0,Left,0.8961677551269531,3,0.40583401918411255,0.49686652421951294,-0.010815205983817577,779,536
94,0.7899159663865546,hand,0,Left,0.8961677551269531,4,0.4056578576564789,0.4953854978084564,-0.013763896189630032,778,535
94,0.7899159663865546,hand,0,Left,0.8961677551269531,5,0.4013090133666992,0.473857581615448,-0.004920672625303268,770,511
94,0.7899159663865546,hand,0,Left,0.8961677551269531,6,0.4022686183452606,0.4639339745044708,-0.011669306084513664,772,501
94,0.7899159663865546,hand,0,Left,0.8961677551269531,7,0.3992498219013214,0.4774712920188904,-0.015904366970062256,766,515
94,0.7899159663865546,hand,0,Left,0.8961677551269531,8,0.39693570137023926,0.4912911057472229,-0.01740206405520439,762,530
94,0.7899159663865546,hand,0,Left,0.8961677551269531,9,0.3939864933490753,0.4713803827762604,-0.00482208002358675,756,509
94,0.7899159663865546,hand,0,Left,0.8961677551269531,10,0.3930690288543701,0.4685359597206116,-0.011211017146706581,754,506
94,0.7899159663865546,hand,0,Left,0.8961677551269531,11,0.39157217741012573,0.4854566752910614,-0.013646801933646202,751,524
94,0.7899159663865546,hand,0,Left,0.8961677551269531,12,0.3911215364933014,0.49941307306289673,-0.01372497994452715,750,539
94,0.7899159663865546,hand,0,Left,0.8961677551269531,13,0.3874437212944031,0.4723304808139801,-0.00545054767280817,743,510
94,0.7899159663865546,hand,0,Left,0.8961677551269531,14,0.3852708637714386,0.48099151253700256,-0.011049402877688408,739,519
94,0.7899159663865546,hand,0,Left,0.8961677551269531,15,0.3863350450992584,0.4972440302371979,-0.011908086948096752,741,537
94,0.7899159663865546,hand,0,Left,0.8961677551269531,16,0.38779693841934204,0.5089403390884399,-0.010714386589825153,744,549
94,0.7899159663865546,hand,0,Left,0.8961677551269531,17,0.3822516202926636,0.4752723276615143,-0.006494679022580385,733,513
94,0.7899159663865546,hand,0,Left,0.8961677551269531,18,0.3812296390533447,0.48299640417099,-0.009332079440355301,731,521
94,0.7899159663865546,hand,0,Left,0.8961677551269531,19,0.38285064697265625,0.49521198868751526,-0.008942941203713417,735,534
94,0.7899159663865546,hand,0,Left,0.8961677551269531,20,0.3846811354160309,0.5043659806251526,-0.00745641952380538,738,544
166,1.3949579831932772,hand,0,Left,0.7760045528411865,0,0.38797786831855774,0.514700174331665,-5.7158878519203427e-08,744,555
166,1.3949579831932772,hand,0,Left,0.7760045528411865,1,0.39789557456970215,0.5088320970535278,-0.006911419332027435,763,549
166,1.3949579831932772,hand,0,Left,0.7760045528411865,2,0.40584126114845276,0.5004651546478271,-0.011271880939602852,779,540
166,1.3949579831932772,hand,0,Left,0.7760045528411865,3,0.4125002324581146,0.49642419815063477,-0.015223760157823563,792,536
166,1.3949579831932772,hand,0,Left,0.7760045528411865,4,0.41657236218452454,0.4925346076488495,-0.018373733386397362,799,531
166,1.3949579831932772,hand,0,Left,0.7760045528411865,5,0.4016473591327667,0.47451385855674744,-0.008796034380793571,771,512
166,1.3949579831932772,hand,0,Left,0.7760045528411865,6,0.40153324604034424,0.462820440530777,-0.016097836196422577,770,499
166,1.3949579831932772,hand,0,Left,0.7760045528411865,7,0.40009769797325134,0.47728395462036133,-0.020079955458641052,768,515
166,1.3949579831932772,hand,0,Left,0.7760045528411865,8,0.3988504409790039,0.49076056480407715,-0.021481571719050407,765,530
166,1.3949579831932772,hand,0,Left,0.7760045528411865,9,0.39397913217544556,0.4726499319076538,-0.0074443756602704525,756,510
166,1.3949579831932772,hand,0,Left,0.7760045528411865,10,0.39028504490852356,0.47405725717544556,-0.01463079173117876,749,511
166,1.3949579831932772,hand,0,Left,0.7760045528411865,11,0.3902686536312103,0.49221479892730713,-0.01702314056456089,749,531
166,1.3949579831932772,hand,0,Left,0.7760045528411865,12,0.3910689055919647,0.5030688047409058,-0.017357736825942993,750,543
166,1.3949579831932772,hand,0,Left,0.7760045528411865,13,0.3875110447406769,0.47453829646110535,-0.006879772990942001,744,512
